dataset,optimizer,seed,target,reference,bar,evals_to_target,reached
qsar-biodeg,bo_tpe,19,0.95,0.9038011695906432,0.858611111111111,6,True
qsar-biodeg,bo_tpe,19,0.98,0.9038011695906432,0.8857251461988302,20,True
qsar-biodeg,bo_tpe,20,0.9,0.9038011695906432,0.8134210526315788,4,True
qsar-biodeg,bo_tpe,20,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,bo_tpe,20,0.98,0.9038011695906432,0.8857251461988302,24,True
qsar-biodeg,bo_tpe,21,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,bo_tpe,21,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,bo_tpe,21,0.98,0.9038011695906432,0.8857251461988302,5,True
qsar-biodeg,bo_tpe,22,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,bo_tpe,22,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,bo_tpe,22,0.98,0.9038011695906432,0.8857251461988302,24,True
qsar-biodeg,bo_tpe,23,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,bo_tpe,23,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,bo_tpe,23,0.98,0.9038011695906432,0.8857251461988302,53,True
qsar-biodeg,bo_tpe,24,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,bo_tpe,24,0.95,0.9038011695906432,0.858611111111111,8,True
qsar-biodeg,bo_tpe,24,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,bo_tpe,25,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,bo_tpe,25,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,bo_tpe,25,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,bo_tpe,26,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,bo_tpe,26,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,bo_tpe,26,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,bo_tpe,27,0.9,0.9038011695906432,0.8134210526315788,4,True
qsar-biodeg,bo_tpe,27,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,bo_tpe,27,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,bo_tpe,28,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,bo_tpe,28,0.95,0.9038011695906432,0.858611111111111,10,True
qsar-biodeg,bo_tpe,28,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,bo_tpe,29,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,bo_tpe,29,0.95,0.9038011695906432,0.858611111111111,12,True
qsar-biodeg,bo_tpe,29,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,0,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,0,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,cuckoo,0,0.98,0.9038011695906432,0.8857251461988302,2,True
qsar-biodeg,cuckoo,1,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,1,0.95,0.9038011695906432,0.858611111111111,5,True
qsar-biodeg,cuckoo,1,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,2,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,2,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,cuckoo,2,0.98,0.9038011695906432,0.8857251461988302,10,True
qsar-biodeg,cuckoo,3,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,3,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,cuckoo,3,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,4,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,4,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,cuckoo,4,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,5,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,cuckoo,5,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,cuckoo,5,0.98,0.9038011695906432,0.8857251461988302,58,True
qsar-biodeg,cuckoo,6,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,6,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,6,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,7,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,7,0.95,0.9038011695906432,0.858611111111111,5,True
qsar-biodeg,cuckoo,7,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,8,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,8,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,cuckoo,8,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,9,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,9,0.95,0.9038011695906432,0.858611111111111,7,True
qsar-biodeg,cuckoo,9,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,10,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,10,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,10,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,11,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,11,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,cuckoo,11,0.98,0.9038011695906432,0.8857251461988302,37,True
qsar-biodeg,cuckoo,12,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,12,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,cuckoo,12,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,13,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,13,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,13,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,14,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,14,0.95,0.9038011695906432,0.858611111111111,8,True
qsar-biodeg,cuckoo,14,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,15,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,15,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,15,0.98,0.9038011695906432,0.8857251461988302,3,True
qsar-biodeg,cuckoo,16,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,16,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,16,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,17,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,17,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,17,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,18,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,18,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,18,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,19,0.9,0.9038011695906432,0.8134210526315788,5,True
qsar-biodeg,cuckoo,19,0.95,0.9038011695906432,0.858611111111111,6,True
qsar-biodeg,cuckoo,19,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,20,0.9,0.9038011695906432,0.8134210526315788,4,True
qsar-biodeg,cuckoo,20,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,cuckoo,20,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,21,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,21,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,cuckoo,21,0.98,0.9038011695906432,0.8857251461988302,5,True
qsar-biodeg,cuckoo,22,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,22,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,22,0.98,0.9038011695906432,0.8857251461988302,12,True
qsar-biodeg,cuckoo,23,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,cuckoo,23,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,cuckoo,23,0.98,0.9038011695906432,0.8857251461988302,37,True
qsar-biodeg,cuckoo,24,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,24,0.95,0.9038011695906432,0.858611111111111,8,True
qsar-biodeg,cuckoo,24,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,25,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,25,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,cuckoo,25,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,26,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,26,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,cuckoo,26,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,27,0.9,0.9038011695906432,0.8134210526315788,4,True
qsar-biodeg,cuckoo,27,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,cuckoo,27,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,28,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,28,0.95,0.9038011695906432,0.858611111111111,10,True
qsar-biodeg,cuckoo,28,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,cuckoo,29,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,cuckoo,29,0.95,0.9038011695906432,0.858611111111111,51,True
qsar-biodeg,cuckoo,29,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,0,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,0,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,0,0.98,0.9038011695906432,0.8857251461988302,42,True
qsar-biodeg,de,1,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,de,1,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,de,1,0.98,0.9038011695906432,0.8857251461988302,61,True
qsar-biodeg,de,2,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,2,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,de,2,0.98,0.9038011695906432,0.8857251461988302,11,True
qsar-biodeg,de,3,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,3,0.95,0.9038011695906432,0.858611111111111,5,True
qsar-biodeg,de,3,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,4,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,4,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,de,4,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,5,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,5,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,de,5,0.98,0.9038011695906432,0.8857251461988302,51,True
qsar-biodeg,de,6,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,6,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,6,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,7,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,7,0.95,0.9038011695906432,0.858611111111111,8,True
qsar-biodeg,de,7,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,8,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,de,8,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,de,8,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,9,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,9,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,9,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,10,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,10,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,10,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,11,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,11,0.95,0.9038011695906432,0.858611111111111,6,True
qsar-biodeg,de,11,0.98,0.9038011695906432,0.8857251461988302,6,True
qsar-biodeg,de,12,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,de,12,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,de,12,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,13,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,13,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,de,13,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,14,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,14,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,de,14,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,15,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,de,15,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,de,15,0.98,0.9038011695906432,0.8857251461988302,22,True
qsar-biodeg,de,16,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,16,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,16,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,17,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,17,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,17,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,18,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,18,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,de,18,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,19,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,de,19,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,de,19,0.98,0.9038011695906432,0.8857251461988302,9,True
qsar-biodeg,de,20,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,20,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,20,0.98,0.9038011695906432,0.8857251461988302,17,True
qsar-biodeg,de,21,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,21,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,de,21,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,22,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,22,0.95,0.9038011695906432,0.858611111111111,7,True
qsar-biodeg,de,22,0.98,0.9038011695906432,0.8857251461988302,25,True
qsar-biodeg,de,23,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,23,0.95,0.9038011695906432,0.858611111111111,5,True
qsar-biodeg,de,23,0.98,0.9038011695906432,0.8857251461988302,37,True
qsar-biodeg,de,24,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,24,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,24,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,25,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,25,0.95,0.9038011695906432,0.858611111111111,19,True
qsar-biodeg,de,25,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,26,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,26,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,26,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,27,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,de,27,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,de,27,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,28,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,28,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,de,28,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,de,29,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,de,29,0.95,0.9038011695906432,0.858611111111111,16,True
qsar-biodeg,de,29,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,0,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,0,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,0,0.98,0.9038011695906432,0.8857251461988302,23,True
qsar-biodeg,ga,1,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,ga,1,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,ga,1,0.98,0.9038011695906432,0.8857251461988302,59,True
qsar-biodeg,ga,2,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,2,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,ga,2,0.98,0.9038011695906432,0.8857251461988302,11,True
qsar-biodeg,ga,3,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,3,0.95,0.9038011695906432,0.858611111111111,5,True
qsar-biodeg,ga,3,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,4,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,4,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,ga,4,0.98,0.9038011695906432,0.8857251461988302,58,True
qsar-biodeg,ga,5,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,5,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,ga,5,0.98,0.9038011695906432,0.8857251461988302,22,True
qsar-biodeg,ga,6,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,6,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,6,0.98,0.9038011695906432,0.8857251461988302,90,True
qsar-biodeg,ga,7,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,7,0.95,0.9038011695906432,0.858611111111111,8,True
qsar-biodeg,ga,7,0.98,0.9038011695906432,0.8857251461988302,91,True
qsar-biodeg,ga,8,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,ga,8,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,ga,8,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,9,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,9,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,9,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,10,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,10,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,10,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,11,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,11,0.95,0.9038011695906432,0.858611111111111,6,True
qsar-biodeg,ga,11,0.98,0.9038011695906432,0.8857251461988302,6,True
qsar-biodeg,ga,12,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,ga,12,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,ga,12,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,13,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,13,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,ga,13,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,14,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,14,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,ga,14,0.98,0.9038011695906432,0.8857251461988302,24,True
qsar-biodeg,ga,15,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,ga,15,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,ga,15,0.98,0.9038011695906432,0.8857251461988302,85,True
qsar-biodeg,ga,16,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,16,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,16,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,17,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,17,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,17,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,18,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,18,0.95,0.9038011695906432,0.858611111111111,4,True
qsar-biodeg,ga,18,0.98,0.9038011695906432,0.8857251461988302,78,True
qsar-biodeg,ga,19,0.9,0.9038011695906432,0.8134210526315788,3,True
qsar-biodeg,ga,19,0.95,0.9038011695906432,0.858611111111111,3,True
qsar-biodeg,ga,19,0.98,0.9038011695906432,0.8857251461988302,9,True
qsar-biodeg,ga,20,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,20,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,20,0.98,0.9038011695906432,0.8857251461988302,17,True
qsar-biodeg,ga,21,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,21,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,ga,21,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,22,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,22,0.95,0.9038011695906432,0.858611111111111,7,True
qsar-biodeg,ga,22,0.98,0.9038011695906432,0.8857251461988302,40,True
qsar-biodeg,ga,23,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,23,0.95,0.9038011695906432,0.858611111111111,5,True
qsar-biodeg,ga,23,0.98,0.9038011695906432,0.8857251461988302,72,True
qsar-biodeg,ga,24,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,24,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,24,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,25,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,25,0.95,0.9038011695906432,0.858611111111111,19,True
qsar-biodeg,ga,25,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,26,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,26,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,26,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,27,0.9,0.9038011695906432,0.8134210526315788,1,True
qsar-biodeg,ga,27,0.95,0.9038011695906432,0.858611111111111,1,True
qsar-biodeg,ga,27,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,28,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,28,0.95,0.9038011695906432,0.858611111111111,2,True
qsar-biodeg,ga,28,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,ga,29,0.9,0.9038011695906432,0.8134210526315788,2,True
qsar-biodeg,ga,29,0.95,0.9038011695906432,0.858611111111111,16,True
qsar-biodeg,ga,29,0.98,0.9038011695906432,0.8857251461988302,101,False
qsar-biodeg,grid,0,0.9,0.9038011695906432,0.8134210526315788,15,True
qsar-biodeg,grid,0,0.95,0.9038011695906432,0.858611111111111,26,True
qsar-biodeg,grid,0,0.98,0.9038011695906432,0.8857251461988302,46,True
qsar-biodeg,grid,1,0.9,0.9038011695906432,0.8134210526315788,15,True
