dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,ga,3,0.949184455391352,0.9329388560157792,2.54461389715735,-5.061918523151878,45.98057913780213,2,100
ozone-8hr,grid,4,0.9452411360457336,0.9487179487179488,6.111111111111111,-9.0,58.19890475273132,1,100
ozone-8hr,random,4,0.9452411360457338,0.9526627218934912,4.4524261833154615,-7.929938853201661,58.9346649646759,1,100
ozone-8hr,bo_tpe,4,0.9462287903667214,0.9487179487179488,6.067171495288222,-8.56153243090705,38.97600984573364,1,100
ozone-8hr,pso,4,0.9462251413975552,0.9487179487179488,4.8179920507957865,-8.759066339781715,47.9155170917511,2,100
ozone-8hr,de,4,0.9432694763729248,0.9487179487179488,7.147116639900592,-9.267800135203968,48.75570940971375,1,100
ozone-8hr,ga,4,0.9442571306939124,0.9428007889546351,9.429810687383236,-10.27998418331402,51.68707036972046,1,100
ozone-8hr,grid,5,0.9462239250744996,0.930966469428008,6.111111111111111,-9.0,58.68811106681824,1,100
ozone-8hr,random,5,0.9452411360457336,0.9329388560157792,7.092066284665668,-9.43384611347741,56.16435122489929,1,100
ozone-8hr,bo_tpe,5,0.9462214924283888,0.9388560157790928,1.870604483857493,-6.147007477527014,49.30852794647217,1,100
ozone-8hr,pso,5,0.9467189685580488,0.9329388560157792,5.822535509045755,-8.741530179315657,43.12439155578613,2,100
ozone-8hr,de,5,0.9472115793954874,0.930966469428008,4.826622420609856,-8.099360145860672,52.54168224334717,2,100
ozone-8hr,ga,5,0.9472115793954874,0.9349112426035504,4.919384684298504,-8.262380080784931,41.36872816085816,2,100
ozone-8hr,grid,6,0.9452411360457336,0.9447731755424064,1.666666666666667,-5.0,58.77609586715698,1,100
ozone-8hr,random,6,0.9437572219181414,0.9447731755424064,1.7081569854665846,-3.794650220470377,61.038946866989136,2,100
ozone-8hr,bo_tpe,6,0.9467226175272152,0.9428007889546351,0.8721992137028162,-4.654137337669959,46.99047899246216,5,100
ozone-8hr,pso,6,0.9457373958523384,0.95069033530572,2.217268841269891,-6.345561612103949,52.87923336029053,1,100
ozone-8hr,de,6,0.9442559143708568,0.95069033530572,3.587614366306465,-7.636147692900359,51.38483738899231,1,100
ozone-8hr,ga,6,0.9462300066897767,0.9467455621301776,1.5742258421367032,-5.246051698043977,42.86143064498901,1,100
ozone-8hr,grid,7,0.9462239250744998,0.9388560157790928,3.888888888888889,-7.0,58.29153633117676,1,100
